Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"RESAQU064FS001DW","06/05/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine traditionnelle","Pizza 110","","","110 avenue de Verdun","","64200","BIARRITZ","64122","+33 5 59 85 32 58","",""," -1.5453100","43.4808277","","","","","","","","","",""
"RESAQU024V500KTF","02/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","PIZZA ALOHA","46 RUE PIERRE SEMARD
","","","","24000","PERIGUEUX","24322","","","","0.7056309","45.1938875","","","","","","","","","",""
"RESAQU033FS001J8","08/05/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine européenne","Pizza au feu de bois","42 avenue de la Côte d'Argent
","","","","33680","LACANAU","33214","","+33 6 30 99 68 44",""," -1.0801232","44.9813468","Oui","","","","","","01/01/2015|31/12/2015|||||","","",""
"RESAQU064V505BGJ","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria # Restaurant traditionnel","Cuisine traditionnelle","Pizza Baî","","","66 avenue Louis de Foix","","64100","BAYONNE","64102","","",""," -1.4680937","43.5100472","Oui","","","","","","","","",""
"RESAQU024FS0004Q","02/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizza Bambou","","","Avenue de la Libération","","24210","THENON","24550","+33 5 53 09 11 96","","","1.0711270","45.1407278","","","","","","","","","",""
"RESAQU033FS0014R","04/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine européenne","Pizza Bingo","Lieu-dit La Croix Blanche
","","","","33710","BOURG","33067","+33 5 57 43 24 54","",""," -0.5516379","45.0407897","Oui","","","","","","01/01/2015|31/12/2015|||||","A la carte|5,00|10,00|","",""
"RESAQU033FS0001C","02/01/2015","Traiteur (sans restaurant)","Pizzeria # Restauration rapide","Cuisine méditerranéenne","Pizza Camillo","14, rue sully
","","","","33230","COUTRAS","33138","+33 5 57 49 02 39","",""," -0.1274190","45.0421605","","","","","","","","","",""
"RESAQU064FS0011N","02/01/2015","","Pizzeria","Cuisine traditionnelle","Pizza Cap","","","21 Avenue du Jardin Public","","64200","BIARRITZ","64122","+33 5 59 24 60 60","",""," -1.5589301","43.4800074","","","","","","","","","",""
"RESAQU064V503G48","24/03/2015","Restaurant","Pizzeria","Cuisine européenne # Salades # Sandwichs","Pizza Casa","","","163 avenue de l’Adour","Adour - Blancpignon","64600","ANGLET","64024","+33 5 59 31 17 73","","www.facebook.com/pizzacasaanglet"," -1.5018796","43.5173314","Oui","","","","","18","","","Terrasse","Plats à emporter"
"RESAQU064FS00070","15/05/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizza Del Arte","Pizza Del Arte
","","180 boulevard de l'Europe","Qartier Libre","64230","LESCAR","64335","+33 5 59 77 84 35","+33 6 75 44 94 31",""," -0.4325222","43.3176688","Oui","","","","","200","01/01/2015|31/12/2015|11:45|14:00|19:00|22:00|","A la carte|4,70|16,70| # Menu adulte|9,90|14,70| # Menu enfant|6,50||","Bar # Climatisation # Terrasse",""
"RESAQU064V505ORZ","25/05/2015","Restaurant","Pizzeria","Cuisine méditerranéenne # Cuisine traditionnelle","Pizza des halles","","","Halles Centrales","27 quai du Commandant Roquebert","64100","BAYONNE","64102","+33 5 59 31 48 20","","www.pizzadeshalles.com"," -1.4748792","43.4904928","Oui","","","","","","01/01/2015|31/12/2015|11:00|13:30|18:30|21:30|","A la carte|7,50|13,50| # Menu adulte|5,00|8,50|","Terrasse",""
"RESAQU040FS0008K","06/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizz'A Emporter","","","75 avenue St-Vincent-de-Paul","","40100","DAX","40088","+33 5 58 56 02 32","",""," -1.0537184","43.7163696","Oui","","","","","","","","",""
"RESAQU047V502OFO","24/03/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine méditerranéenne","Pizza Food","","","32 rue de la Fraternité","","47300","VILLENEUVE-SUR-LOT","47323","+33 9 50 51 99 71","","","0.70767750","44.4064362","Oui","","","","","23","01/01/2015|31/12/2015|12:00|14:00|18:00|22:45|","A la carte|2,50|8,00| # A la carte|5,00||la pizza","",""
"RESAQU040FS000FW","19/03/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine méditerranéenne","Pizza Gégé","","","87 route de Laouga","","40380","CASSEN","40068","+33 5 58 98 96 21","+33 6 79 19 55 29","http://www.pizza-gege.fr/"," -0.8593153","43.7608508","Oui","","","","","","01/01/2015|31/12/2015|||17:30|22:00|","","",""
"RESAQU064FS0009T","15/05/2015","Restaurant","Pizzeria","Cuisine européenne # Sandwichs","Pizza Gourmande","","","6 rue Maubec","","64230","LESCAR","64335","+33 5 59 77 96 53","",""," -0.4365456","43.3318271","Oui","","","","","8","02/01/2015|31/12/2015|11:00|14:00|18:00|21:00|Lundi","A la carte|8,00|10,90|","Terrasse","Point wifi"
"RESAQU064FS0021O","02/01/2015","Traiteur (sans restaurant)","Pizzeria","Cuisine européenne","Pizza Goxo","","Garastegia","","Bourg","64310","SARE","64504","+33 5 59 43 60 25","",""," -1.5803714","43.3120042","Oui","","","","","","01/01/2015|31/12/2015|||||Mardi","","",""
"RESAQU064FS000CE","02/01/2015","Restaurant","Pizzeria","Cuisine européenne","Pizza Lazio","","","9 Place Brossers","","64300","ORTHEZ","64430","+33 5 59 69 36 79","",""," -0.7724352","43.4885986","","","","","","","","","",""
"RESAQU024V500H90","02/01/2015","Restaurant","Pizzeria","Tartes","Pizza LOLO","le Bourg
","","","","24270","LANOUAILLE","24227","","","","1.0861090","45.3941340","","","","","","","","","",""
"RESAQU040FS0008O","06/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizza Maïté","","","2 Cours Joffre","","40100","DAX","40088","+33 5 58 90 00 95","",""," -1.0525244","43.7072486","Oui","","","","","","","","",""
"RESAQU064FS0011O","02/01/2015","","Pizzeria","Cuisine traditionnelle","Pizza Mama","","","115 Avenue du Président Kennedy","","64100","BIARRITZ","64122","+33 5 59 41 10 03","",""," -1.5497110","43.4614395","","","","","","","","","",""
"RESAQU040FS000FJ","20/02/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine européenne # Glaces # Sandwichs # Tartes","Pizza Nicolass'","RD810 - Place de la gare
","","","","40530","LABENNE","40133","+33 5 59 93 05 26","","www.pizza-nicolass.fr"," -1.4290057","43.5874065","Oui","","","","","","01/01/2014|31/12/2014|||||","","Climatisation # Terrasse",""
"RESAQU064V505BH3","02/01/2015","Restaurant","Pizzeria","Cuisine traditionnelle","Pizza nostra","","","12 rue Maubec","","64100","BAYONNE","64102","+33 5 59 70 41 19","",""," -1.4693048","43.4965303","Oui","","","","","","","","",""
"RESAQU064FS0006T","28/05/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizza Paï","","","98-100 bd Tourasse","","64000","PAU","64445","+33 5 59 90 06 06","","http://www.pizza-pai.fr"," -0.3582358","43.3114706","Oui","","","","","240","","","Parking privé # Terrasse",""
"RESAQU033FS001J6","08/05/2015","Restaurant","Restauration rapide","Cuisine traditionnelle # Sandwichs","Pizza pise","42 avenue de la Plage
","Le Moutchic","","","33680","LACANAU","33214","+33 5 56 03 29 07","",""," -1.1318826","45.0031903","Oui","","","","","","04/04/2015|31/10/2015|||||","","",""
"RESAQU033FS0018L","27/04/2015","Restaurant","Pizzeria","Cuisine européenne","Pizza Pom's","3 place du Village
","","","","33880","SAINT-CAPRAIS-DE-BORDEAUX","33381","+33 5 56 78 70 54","",""," -0.4344469","44.7502762","Oui","","","","","16","01/01/2015|31/12/2015|11:00|13:30|18:00|21:30|Lundi","A la carte|7,50|18,00|","",""
"RESAQU0240002622","02/01/2015","Restaurant","Pizzeria","Cuisine traditionnelle","Pizza Roque","","","le bourg","","24250","LA ROQUE GAGEAC","24355","+33 5 53 29 20 74","","","1.1803351","44.8271699","","","","","","","","","",""
"RESAQU064V5084XH","16/05/2015","Restaurant","Pizzeria # Restauration rapide","Régionale française # Salades","Pizza Service City","Centre commercial le Pesque
","","1 allée du Moulin","","64140","LONS","64348","+33 5 59 62 25 97","",""," -0.4027866","43.3219248","Oui","","","","","15","02/01/2015|31/12/2015|11:00|13:30|18:00|22:00|","A la carte|10,00|19,00| # Menu enfant|5,00|5,00|","Bar # Parking privé # Terrasse","Plats à emporter # Traiteur"
"RESAQU033FS0018I","27/04/2015","Restaurant","Pizzeria","Cuisine européenne","Pizza Tintino","1 chemin de Maucoulet
","","","","33360","LATRESNE","33234","+33 5 56 21 72 07","",""," -0.4966636","44.7839519","Oui","","","","","0","01/01/2015|31/12/2015|11:30|13:30|18:30|21:30|","A la carte|8,50|11,00|","",""
"RESAQU04001G8PQC","31/03/2015","Restaurant","Pizzeria","Cuisine méditerranéenne # Sandwichs","Pizza Toto","","","6 avenue Victor Hugo","","40100","DAX","40088","+33 5 58 90 82 71","","www.pizzatoto.fr"," -1.052847","43.707046","Oui","","","","","","01/01/2015|31/12/2015|04:00|07:00||| # 01/01/2015|31/12/2015|||18:00|22:00|","Menu enfant|5,10|6,70| # A la carte||15,00|","","Plats à emporter"
"RESAQU040FS0001E","27/05/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine méditerranéenne","Pizzaland","","Parking du Leclerc","9 Centre Commercial Laouadie","","40600","BISCARROSSE VILLE","40046","+33 5 58 82 01 01","",""," -1.1664175","44.4102097","Oui","","","","","","01/01/2015|31/12/2015|||||","","Terrasse",""
"RESAQU064V508GE5","30/03/2015","Restaurant","Crêperie # Pizzeria # Restauration rapide","Salades # Sandwichs # Tartes","Pizz'Amour","","","Esplanade des Gascons","Chambre d'Amour","64600","ANGLET","64024","+33 5 59 29 92 69","",""," -1.5410290","43.5010920","","","","","","18","01/01/2015|31/12/2015|||||","","Bar # Terrasse","Plats à emporter"
"RESAQU033FS000SF","02/01/2015","Restaurant","Pizzeria # Restauration rapide","Sandwichs","Pizzas Cazalins","18 avenue de Verdun
","","","","33260","CAZAUX","33529","+33 5 56 22 14 62","","www.pizzeria-cazaux.fr"," -1.1532211","44.5368981","Oui","","","","","","01/01/2015|31/12/2015|||||Lundi","","",""
"RESAQU024FS000JS","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Sandwichs","Pizzas Mama","104 rue du 26 mars
","","","","24600","RIBERAC","24352","+33 5 53 90 68 95","","","","","","","","","","","","","",""
"RESAQU064FS001FV","03/04/2015","Restaurant","Restauration rapide","Cuisine traditionnelle","Pizzas Pat","","","6 rue Pierre Broussain","","64240","HASPARREN","64256","+33 5 59 93 03 17","","wwww.pizzas-pat.fr"," -1.3043886","43.3836692","","","","","","","01/01/2015|31/12/2015|||||","","",""
"RESAQU033V500LMN","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine traditionnelle # Cuisine végétarienne","Pizzas Venezia","310 route du Fronsadais
","","","","33240","LA LANDE-DE-FRONSAC","33219","+33 5 57 64 79 19","","www.pizzas-venezia.fr"," -0.3857075","44.9728441","Oui","","","","","","","","Parking privé",""
"RESAQU0240002556","02/01/2015","Restaurant","","","Pizzeria","","Saint Geniès","Les 4 Routes","","24590","SAINT-GENIES","24412","+33 5 53 59 58 78","","","1.3208340","43.3741201","","","","","","","","","",""
"RESAQU033FS000P3","02/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzéria  La Romane","7 avenue du Général Leclerc
","","","","33260","LA TESTE-DE-BUCH","33529","+33 5 56 54 95 29","",""," -1.1456894","44.6386279","Oui","","","","","","01/01/2015|31/12/2015|||18:30|22:30|Lundi","","",""
"RESAQU047FS0001J","02/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzeria 113 Chez Marie-Hélène","","","D 813","A Maury","47130","PORT-SAINTE-MARIE","47210","+33 5 53 47 13 13","","www.pizzeria113.fr","0.37044525","44.2542981","Oui","","","","","","","","",""
"RESAQU04001OC13Y","02/01/2015","Restaurant","Pizzeria","Salades","Pizzeria Amalfi","","","35 rue Saint Girons ","","40700","HAGETMAU","40119","+33 5 58 79 39 20","",""," -0.5947852","43.6564466","Oui","","","","","","","","","Plats à emporter"
"RESAQU047FS0002G","06/02/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzeria Aux Plaisirs","","","5 place du 14 juillet","","47190","AIGUILLON","47004","+33 5 53 79 69 10","","","0.3387929","44.3013341","","","","","","30","","","Climatisation # Terrasse","Banquet # Séminaire"
"RESAQU033FS0005N","02/01/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzeria Azzurra","13 rue du Professeur Jolyet
","","","","33120","ARCACHON","33009","+33 5 56 83 00 39","",""," -1.1637833","44.6636413","","","","","","70","01/01/2015|31/12/2015|||||","A la carte|10,00|19,00| # Menu enfant|9,50|9,50|","Terrasse","Plats à emporter"
"RESAQU040V500T5E","02/01/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine nord-américaine # Glaces # Salades # Sandwichs","Pizzeria Barth'Jo","486 route de Mugron
","","","","40250","SAINT-AUBIN","40249","","+33 6 28 49 58 61","www.pizza-barth-jo.com"," -0.6971148","43.7130817","Oui","","","","","","","","","Plats à emporter"
"RESAQU064V509JZR","26/05/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria Bella Italia","","","4 allée Sepe","","64260","ARUDY","64062","+33 5 59 05 13 68","",""," -0.4439840","43.0952930","","","","","","10","","A la carte|9,00||","",""
"RESAQU040V502R9M","07/05/2015","Restaurant","Pizzeria","Cuisine traditionnelle","Pizzeria Cas'A Turino","","","18 avenue de bordeaux","","40800","AIRE-SUR-L'ADOUR","40001","+33 5 58 75 49 28","",""," -0.2611458","43.7102115","Oui","","","","","50","01/01/2015|31/12/2015|||||","A la carte|7,00|15,00| # Menu enfant|8,00|8,00| # Menu adulte|17,50|17,50|","Climatisation # Parking privé # Terrasse",""
"RESAQU040FS0000D","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","","Pizzeria Cazela","","","Place du Marche ","","40460","SANGUINET","40287","","+33 6 23 89 51 01",""," -1.0759890","44.4836150","","","","","","","","","",""
"RESAQU033FS000DD","27/03/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria Chez Joël Cap Ferret","2, Rue des Rossignols
","Cap Ferret","","","33970","LEGE-CAP FERRET","33236","+33 5 56 03 71 77","",""," -1.2439870","44.6527493","Oui","","","","","40","01/03/2015|20/11/2015|||||","Menu enfant|7,00|7,00|","","Plats à emporter"
"RESAQU033V500M9R","27/03/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria Chez Joël Grand Piquey","R45, route du Cap Ferret
","Grand Piquey","","","33950","LEGE-CAP FERRET","33236","+33 5 56 26 35 61","",""," -1.2439870","44.6527493","Oui","","","","","","01/03/2015|30/11/2015|||||","","","Plats à emporter"
"RESAQU047FS000AH","06/02/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzeria de la Bastide","","","1 rue de la Résistance","","47230","VIANNE","47318","+33 5 53 97 36 56","","","0.32191872","44.1976975","Oui","","","","","50","","","Parc # Parking privé # Terrasse","Banquet # Traiteur"
"RESAQU047FS000L5","02/01/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine méditerranéenne","Pizzéria de la Tour","","","Rue de Penne","","47340","HAUTEFAGE-LA-TOUR","47117","+33 5 53 70 16 52","","","0.7844370","44.3216610","","","","","","","01/01/2015|31/12/2015|||18:00|21:00|Lundi","A la carte|5,50|12,00|Pizzas # A la carte|24,00||Plaque de pizza","",""
"RESAQU024V503BSJ","22/05/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Régionale française","Pizzeria de la Venise du Périgord","22, rue Puyjoli
","","","","24310","BRANTOME","24064","+33 6 70 38 90 85","","","0.6479674","45.3632510","Oui","","","","","","01/01/2015|31/12/2015|11:00|14:30|18:30|22:00|Lundi","|2,50|18,00|","",""
"RESAQU064V500LHW","02/01/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine européenne # Cuisine méditerranéenne","Pizzéria de l'Europe","Place de la Croix Blanche
","","","","64130","MAULEON-LICHARRE","64371","","+33 6 84 71 36 15",""," -0.8895000","43.2201310","","","","","","","","","","Plats à emporter"
"RESAQU064FS000QG","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","Pizzeria de l'Océan (la)","","","3 esplanade Port Vieux","","64200","BIARRITZ","64122","+33 5 59 26 04 02","",""," -1.5674909","43.4821159","","","","","","","","","Terrasse",""
"RESAQU064FS00038","02/01/2015","","Pizzeria","Cuisine traditionnelle","Pizzeria Don Camillo","","","8, rue Saint Jean","","64500","SAINT-JEAN-DE-LUZ","64483","+33 5 59 85 31 93","",""," -1.6627011","43.3877443","","","","","","","","","Terrasse",""
"RESAQU047FS000LI","02/01/2015","Traiteur (sans restaurant)","Pizzeria # Restauration rapide","Salades # Sandwichs","Pizzeria du château","","","22 rue Nationale","","47290","CANCON","47048","","+33 6 98 02 04 77","","0.6251179","44.5351640","","","","","","","","","",""
"RESAQU064V508CY2","17/04/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","Pizzeria du Loup","","","43 ter av du Loup","","64000","PAU","64445","+33 5 59 02 33 36","",""," -0.3565930","43.3089468","Oui","","","","","22","02/01/2015|31/12/2015|11:00|14:00|17:00|22:00|Dimanche - Lundi","A la carte|4,30|10,70|","","Plats à emporter"
"RESAQU024V500ROF","08/05/2015","Restaurant","Pizzeria","Cuisine européenne # Cuisine méditerranéenne # Sandwichs","Pizzeria du marché ","","","","23 Place du Champ de Foire","24410","SAINT-AULAYE","24376","+33 5 53 90 52 24","","","0.1348127","45.2019458","Oui","","","","","","01/01/2015|31/12/2015|||||","|8,00|15,00|","Bar # Terrasse","Plats à emporter"
"RESAQU033FS000R1","08/05/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria du Port","place du port
","","","","33990","HOURTIN PORT","33203","+33 5 56 09 18 88","",""," -1.0848999","45.1817343","Oui","","Famille Plus","","","150","01/01/2015|31/12/2015|||||","","Bar # Jardin # Parking privé # Terrasse","Banquet # Traiteur"
"RESAQU047FS000FU","02/01/2015","Restaurant","Pizzeria # Restaurant traditionnel # Restauration rapide","Cuisine méditerranéenne # Cuisine traditionnelle","Pizzéria La Baldoria","","","35 rue Saint-Pierre","","47150","MONFLANQUIN","47175","+33 5 53 49 09 35","","","0.76741218","44.5316058","Oui","","","","","42","","","Climatisation # Matériel enfants # Terrasse","Plats à emporter # Point wifi"
"RESAQU0240002686","02/01/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria La Casa Pizza","","","5, rue du 4 septembre","","24290","MONTIGNAC","24291","+33 5 53 51 15 64","","","1.1613800","45.0643320","","","","","","","","","",""
"RESAQU0240002684","02/01/2015","Restaurant","Pizzeria","Cuisine européenne","Pizzeria La Dolce Vita","","","6, place de la Libération","","24290","MONTIGNAC","24291","+33 5 53 51 97 19","","","1.1611848","45.0656278","","","","","","","","","Climatisation",""
"RESAQU024FS0003P","02/01/2015","Restaurant","Pizzeria # Restaurant traditionnel","Cuisine méditerranéenne","Pizzeria La Milanaise ","","","41, avenue de la préhistoire ","","24620","LES EYZIES-DE-TAYAC-SIREUIL","24172","+33 5 53 35 43 97","","","1.0115162","44.9380228","","","","","","140","","","Climatisation # Parking privé # Terrasse","Plats à emporter # Séminaire"
