"code CNIS";"sigle type formation";"libellé type formation";"libellé formation principal";"libellé formation complémentaire";"sigle formation";durée;"code RNCP";"niveau RNCP";"libellé niveau RNCP";tutelle;"lien site onisep.fr";domaine/sous-domaine
340;;"formation d'école spécialisée";"MPA stratégie et politique de défense";;;"2 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3469;"économie - droit - politique/droit international ; économie - droit - politique/sciences politiques"
340;;master;"master mention études du développement";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4711;"environnement - énergies - propreté/aménagement du territoire ; économie - droit - politique/sciences économiques ; santé - social - sport/travail social"
340;;"licence professionnelle";"licence pro mention coopération et développement international";;;"1 an";;2;"niveau 6 (bac + 3)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4775;"économie - droit - politique/sciences politiques ; santé - social - sport/travail social"
340;;"formation de fonctionnaires (après concours)";"Formation initiale des bibliothécaires d'Etat";;;"1 an";;0;"non inscrit au RNCP";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.2921;"information-communication, audiovisuel/bibliothèque - documentation"
340;;"formation d'école spécialisée";"Manager sécurité et environnement";;;"2 ans";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1229;"environnement - énergies - propreté/environnement (généralités) ; environnement - énergies - propreté/propreté ; armée, sécurité/sécurité prévention"
340;;"formation de fonctionnaires (après concours)";"Formation des magistrats";;;"2 ans";;0;"non inscrit au RNCP";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.1813;"économie - droit - politique/activité judiciaire ; économie - droit - politique/droit (généralités)"
340;;"préparation aux concours de la fonction publique";"Préparation aux concours de catégorie C de la fonction publique";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1261;"lettres, langues - enseignement/formations généralistes"
340;;"préparation aux concours de la fonction publique";"Préparation aux concours de catégorie A de la fonction publique";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1843;"économie - droit - politique/droit (généralités)"
340;;"formation d'école spécialisée";"Chargé de mission qualité, sécurité, santé au travail et environnement";;;"3 ans";;3;"niveau 5 (bac + 2)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.2692;"environnement - énergies - propreté/environnement (généralités) ; matières premières, fabrication, industries/maintenance - qualité ; armée, sécurité/sécurité prévention"
341;;master;"master Stratégies territoriales et urbaines";;;"2 ans";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.4897;"environnement - énergies - propreté/urbanisme"
341;DU;"diplôme d'université";"DU Aménagement, urbanisme, habitat, environnement";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3836;"environnement - énergies - propreté/aménagement paysager ; environnement - énergies - propreté/urbanisme"
341;"mastère spé.";"mastère spécialisé";"mastère spé. Management urbain et immobilier";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1694;"gestion des entreprises, comptabilité/administration de l'entreprise ; environnement - énergies - propreté/aménagement du territoire ; environnement - énergies - propreté/urbanisme"
341;"mastère spé.";"mastère spécialisé";"mastère spé. Politiques et actions publiques pour le développement durable (AgroParisTech - Campus de Paris - Maine - École des Ponts ParisTech)";;PAPDD;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.942;"environnement - énergies - propreté/environnement (généralités) ; économie - droit - politique/sciences politiques"
341;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de Lille de l'Université de Lille spécialité géomatique et génie urbain";;Polytech;"3 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5900;"environnement - énergies - propreté/aménagement du territoire ; environnement - énergies - propreté/énergies ; environnement - énergies - propreté/environnement (généralités) ; histoire/géographie, psychologie, sociologie/géographie ; environnement - énergies - propreté/urbanisme"
341;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'université de Tours spécialité génie de l'aménagement et de l'environnement";;Polytech;"5 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5413;"environnement - énergies - propreté/aménagement du territoire ; environnement - énergies - propreté/environnement (généralités) ; environnement - énergies - propreté/gestion de l'eau ; économie - droit - politique/sciences politiques ; logistique - transport/transport ; environnement - énergies - propreté/urbanisme"
342;;master;"master mention territoires : cultures, patrimoines, paysages";;;"2 ans";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.4909;"arts, culture, artisanat/activités culturelles ; environnement - énergies - propreté/aménagement du territoire ; hôtellerie - restauration - tourisme/tourisme"
342;MC;"mention complémentaire";"MC Entretien des collections du patrimoine";;;"1 an";;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.2863;"arts, culture, artisanat/activités culturelles ; information-communication, audiovisuel/bibliothèque - documentation"
342;;"formation d'école spécialisée";"3e cycle administration de projets culturels";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3514;"arts, culture, artisanat/activités culturelles ; arts, culture, artisanat/arts du spectacle ; hôtellerie - restauration - tourisme/tourisme"
342;;"formation d'école spécialisée";"Diplôme de deuxième cycle de l'École du Louvre";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère de la Culture et de la communication";http://www.onisep.fr/http/redirection/formation/slug/FOR.1591;"arts, culture, artisanat/activités culturelles ; histoire/géographie, psychologie, sociologie/histoire ; arts, culture, artisanat/histoire de l'art"
342;;"préparation aux concours de la fonction publique";"Préparation au concours de conservateurs du patrimoine";;;"1 an";;0;"non inscrit au RNCP";"Ministère de la Culture et de la communication";http://www.onisep.fr/http/redirection/formation/slug/FOR.419;"histoire/géographie, psychologie, sociologie/histoire ; arts, culture, artisanat/histoire de l'art"
342;;"formation d'école spécialisée";"Master of Science management des industries culturelles et créatives";;;"2 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1844;"arts, culture, artisanat/activités culturelles ; gestion des entreprises, comptabilité/administration de l'entreprise"
342;;master;"master mention muséologie, muséo-expographie";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5156;"arts, culture, artisanat/histoire de l'art"
133;;"formation d'école spécialisée";"Scénographie culturelle, événementielle, muséale, théâtrale et opératique";;;"4 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.6626;"arts, culture, artisanat/activités culturelles ; arts, culture, artisanat/arts appliqués ; arts, culture, artisanat/arts du spectacle"
343;;"formation d'école spécialisée";"Manager en ingénierie et gouvernance des risques";;;"3 ans";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3394;"armée, sécurité/sécurité prévention"
343;TP;"titre professionnel";"TP Technicien(ne) de traitement des eaux";;;"1 an";;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";http://www.onisep.fr/http/redirection/formation/slug/FOR.4013;"sciences/biologie ; environnement - énergies - propreté/gestion de l'eau"
343;;"formation d'école spécialisée";"Bachelor européen techniques de l'environnement";;DEES;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3120;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités)"
343;;master;"master mention risques et environnement";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4713;"banque - assurances - immobilier/assurances ; environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités) ; armée, sécurité/sécurité prévention"
343;DU;"diplôme d'université";"DU Géosciences";;;"1 an";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3665;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/gestion de l'eau ; sciences/sciences de la Terre"
343;;"baccalauréat professionnel";"bac pro Hygiène, propreté, stérilisation";;;"3 ans";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.3724;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités) ; environnement - énergies - propreté/propreté"
343;"mastère spé.";"mastère spécialisé";"mastère spé. Qualité sécurité environnement (EISTI)";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.2875;"gestion des entreprises, comptabilité/administration de l'entreprise ; environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités) ; matières premières, fabrication, industries/maintenance - qualité ; environnement - énergies - propreté/propreté ; armée, sécurité/sécurité prévention"
343;;"baccalauréat professionnel";"bac pro Techniques d'interventions sur installations nucléaires";;;"3 ans";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.1155;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/énergies ; sciences/physique ; environnement - énergies - propreté/propreté ; armée, sécurité/sécurité prévention"
343;;"formation d'école spécialisée";"Responsable développement hygiène propreté et services";;;"1 an";;2;"niveau 6 (bac + 3)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.893;"environnement - énergies - propreté/environnement (généralités) ; environnement - énergies - propreté/propreté"
343;;"formation d'école spécialisée";"DHET Qualité, sécurité, environnement";;;"1 an";;2;"niveau 6 (bac + 3)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.829;"environnement - énergies - propreté/environnement (généralités) ; matières premières, fabrication, industries/maintenance - qualité ; armée, sécurité/sécurité prévention"
343;;"formation d'école spécialisée";"Expert(e) en ingénierie et droit de l'environnement";;;"2 ans";;1;"niveau 7 (bac + 5)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.816;"économie - droit - politique/droit appliqué ; environnement - énergies - propreté/environnement (généralités)"
343;FCIL;"formation complémentaire d'initiative locale";"FCIL Agro-environnement et maîtrise des pollutions";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1971;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités)"
343;;"formation d'école spécialisée";"Technicien de centre de traitement de déchets";;;"1 an";;4;"niveau 4 (bac ou équivalent)";;http://www.onisep.fr/http/redirection/formation/slug/FOR.477;"environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/environnement (généralités)"
