Id,DATE_DERNIERE_MAJ,INTERET,TYPE,THEME,EVENEMENT_CADRE,NOM_OFFRE,LIEU,RUE,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,DATES,TARIFS
FMAAQU064FS010EG,10/07/2019,Promotion nationale,Spectacle,Tauromachie,,Temporada 2019 Corrida,Arènes,Rue Alfred Boulant,64100,BAYONNE,64102,+33 970 82 46 64,,,https://bit.ly/2XYK7wZ, -1.4882413,43.4946301,Oui,,,27/07/2019|01/09/2019|||||,
FMAAQU033V50R9RU,19/07/2019,Promotion locale,Compétition sportive,Sport collectif,,Tennis Tournoi Open,,7 Avenue du Parc,33120,ARCACHON,33009,,+33 5 57 72 09 50,,, -1.18986,44.650969,Oui,,,01/08/2019|14/08/2019|09:00|20:00|||,
FMAAQU040V504EU1,18/07/2019,Promotion locale,Portes ouvertes,Animaux # Nature,,TER : Des animaux et des hommes en Gabardan.,Office du Tourisme,Maison du Gabardan,40310,GABARRET,40102,+33 5 58 44 34 95,,,,0.01085350,43.9850902,Oui,,,07/08/2019|07/08/2019|14:00|18:00|||,Gratuit|||
FMAAQU040V504ELG,26/02/2019,Promotion régionale,Portes ouvertes # Visite,Agriculture # Vin / œnologie / spiritueux,,"TER : Ô Champs producteurs de terroir, producteurs de passion",Office du Tourisme des Landes d'Armagnac,"181, grand'Rue",40190,VILLENEUVE-DE-MARSAN,40331,+33 5 58 03 40 31,,d.dejean@landesdarmagnac-tourisme.fr,, -0.3058203,43.8937463,Oui,,,29/08/2019|29/08/2019|14:00|18:00|||,Gratuit|||Visites et dégustations
FMAAQU064V59X2A1,23/04/2019,Promotion locale,Concert,,,Terrasse en fête à Saint-Esprit,,,64100,BAYONNE,64102,,,,, -1.4690418,43.4959399,Oui,,,01/08/2019|01/08/2019|19:00|21:00|||,
FMAAQU064V59X2A6,23/04/2019,Promotion locale,Concert,,,Terrasse en fête à Saint-Esprit,,,64100,BAYONNE,64102,,,,, -1.4698143,43.4956286,Oui,,,08/08/2019|08/08/2019|19:00|21:00|||,
FMAAQU064V59X2BO,23/04/2019,Promotion locale,Concert,,,Terrasse en fête à Saint-Esprit,,,64100,BAYONNE,64102,,,,, -1.4698143,43.4956286,Oui,,,15/08/2019|15/08/2019|19:00|21:00|||,
FMAAQU064V59X2CJ,23/04/2019,Promotion locale,Concert,,,Terrasse en fête à Saint-Esprit,,,64100,BAYONNE,64102,,,,, -1.4698143,43.4956286,Oui,,,22/08/2019|22/08/2019|19:00|21:00|||,
FMAAQU064V59X2CT,23/04/2019,Promotion locale,Concert,,,Terrasse en fête à Saint-Esprit,,,64100,BAYONNE,64102,,,,, -1.4698143,43.4956286,Oui,,,29/08/2019|29/08/2019|19:00|21:00|||,
FMAAQU064V59ZBXO,12/06/2019,Promotion locale,Concert,,,Terrasses en scène : Concert Abilène,Bar Chez Cachaü,,64300,ARGAGNON,64042,+33 5 59 60 03 46,,,https://www.cc-lacqorthez.fr, -0.682845,43.455723,Oui,,,31/08/2019|31/08/2019|20:00||||,"Gratuit|0,00||"
FMAAQU064V59ZBW9,12/06/2019,Promotion locale,Concert,,,Terrasses en scène : Concert Ayjay,Restaurant L'Endroit,Place du Foirail,64300,ORTHEZ,64042,+33 5 59 60 03 46,,,https://www.cc-lacqorthez.fr, -0.7711257,43.4895435,Oui,,,30/08/2019|30/08/2019|20:00||||,"Gratuit|0,00||"
FMAAQU064V59ZPE1,12/06/2019,Promotion locale,Concert,Musique du monde,,Terrasses en scène : Concert Kazoe,Restaurant Le Célia,14 chemin Dous Milhoucas,64370,ARTHEZ-DE-BEARN,64057,+33 5 59 60 03 46 # +33 5 59 38 26 50,,contact@cc-lacqorthez.fr,https://www.cc-lacqorthez.fr/, -0.6204483,43.4926559,Oui,,,31/08/2019|31/08/2019|20:00||||,"Gratuit|0,00||"
FMAAQU064V59ZBVN,12/06/2019,Promotion locale,Concert,,,Terrasses en scène : Concert Kobé,Restaurant La Casa,Place du Foirail,64300,ORTHEZ,64042,+33 5 59 60 03 46,,,https://www.cc-lacqorthez.fr, -0.7712867,43.4893762,Oui,,,16/08/2019|16/08/2019|20:00||||,"Gratuit|0,00||"
FMAAQU064V59ZBTH,12/06/2019,Promotion locale,Concert,,,Terrasses en scène : Concert Les acoustiques anonymes,Restaurant La Casa,Place du Foirail,64300,ORTHEZ,64042,+33 5 59 60 03 46,,,https://www.cc-lacqorthez.fr, -0.7712867,43.4893762,Oui,,,09/08/2019|09/08/2019|20:00||||,"Gratuit|0,00||"
FMAAQU024V50CZQS,28/03/2019,Promotion régionale,Animation patrimoine # Animations locales,,,Teyjat fête la préhistoire,,Le Bourg,24300,TEYJAT,24548,,+33 6 47 79 58 37,,,0.574753,45.585687,Oui,,,15/08/2019|15/08/2019|10:00|19:00|||,
FMAAQU033V50DAQD,07/07/2019,Promotion locale,Concert,,,THE BEARCATZ – Blues,Café Le Baryton,8 avenue Paul Gauguin,33138,LANTON,33229,,+33 6 43 51 95 84,,, -1.0391442,44.7033419,Oui,,,23/08/2019|23/08/2019|21:30||||,Gratuit|||Entrée libre
FMAAQU024V509SKX,26/06/2019,Promotion locale,Animations locales,,,Thé dansant,,Salle des Fêtes,24400,SAINT-FRONT-DE-PRADOUX,24409,,,,,0.36507549,45.0540651,Oui,,,04/08/2019|04/08/2019|15:00||||,
FMAAQU040V50LTLU,16/07/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant   ,Club dacquois de danse ,56 Boulevard Claude Lorrin,40100,DAX,40088,+33 5 58 90 10 87,,,, -1.0460402,43.7045262,Non,,,05/08/2019|05/08/2019|||15:30||,"Plein tarif|6,00||avec une boisson "
FMAAQU040V50LTM9,16/07/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant   ,Club dacquois de danse ,56 Boulevard Claude Lorrin,40100,DAX,40088,+33 5 58 90 10 87,,,, -1.0460402,43.7045262,Non,,,12/08/2019|12/08/2019|||15:30||,"Plein tarif|6,00||avec une boisson "
FMAAQU040V50LTMM,16/07/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant   ,Club dacquois de danse ,56 Boulevard Claude Lorrin,40100,DAX,40088,+33 5 58 90 10 87,,,, -1.0460402,43.7045262,Non,,,26/08/2019|26/08/2019|||15:30||,"Plein tarif|6,00||avec une boisson "
FMAAQU040V50L01W,16/07/2019,Promotion locale,Divertissement,Danse,,Thé dansant   ,Hôtel de l'Avenue,19 av. Georges Clémenceau,40100,DAX,40088,+33 5 58 56 35 00,,,http://www.thermes-avenue.com, -1.0484718,43.7085756,Oui,,,07/08/2019|07/08/2019|||15:30||,Gratuit|||consommation souhaitée
FMAAQU040V50IMGN,16/07/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant   ,Hôtel de l'Avenue,19 av. Georges Clémenceau,40100,DAX,40088,+33 5 58 56 35 00,,,http://www.thermes-avenue.com, -1.0484718,43.7085756,Oui,,,21/08/2019|21/08/2019|||15:30||,Gratuit|||consommation souhaitée
FMAAQU040V50JB8E,16/07/2019,Promotion locale,Divertissement,Danse,,Thé dansant   ,Hôtel de l'Avenue,19 av. Georges Clémenceau,40100,DAX,40088,+33 5 58 56 35 00,,,http://www.thermes-avenue.com, -1.0484718,43.7085756,Oui,,,28/08/2019|28/08/2019|||15:30||,Gratuit|||consommation souhaitée
FMAAQU064V59VKP9,01/04/2019,Promotion locale,Animations locales,Danse,,Thé dansant,Palais Beaumont,Allée Alfred de Musset,64000,PAU,64445,,+33 6 74 72 37 90,,, -0.360842,43.297111,Oui,,,25/08/2019|25/08/2019|15:00||||,"Plein tarif|11,00|11,00|"
FMAAQU064V5A0743,25/05/2019,Promotion locale,Animations locales,Danse,,Thé dansant ,Pépinière,6 Avenue Robert Schuman,64000,PAU,64445,+33 5 58 71 70 78,+33 6 48 00 78 51,,, -0.366022,43.309681,Oui,,,04/08/2019|04/08/2019|14:30|19:00|||,"Plein tarif|11,00|11,00|"
FMAAQU047V509YFZ,01/02/2019,Promotion locale,Animations locales # Divertissement,Bal # Danse # Musique de variété,,Thé Dansant,Salle Gambetta,Bd Gambetta,47800,MIRAMONT-DE-GUYENNE,47168,,,,,0.36124792,44.6034160,Oui,,,11/08/2019|11/08/2019|||||,
FMAAQU047V5053OZ,01/02/2019,Promotion locale,Animations locales # Divertissement,Bal # Danse # Musique de variété,,Thé Dansant ,Salle Gambetta,Bd Gambetta,47800,MIRAMONT-DE-GUYENNE,47168,,,,,0.36124255,44.6034188,Oui,,,25/08/2019|25/08/2019|||||,
FMAAQU047V50A20J,25/02/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant ,Salle polyvalente,,47800,LA SAUVETAT-DU-DROPT,47290,+33 5 53 83 00 47,,assos.sauvetat@gmail.com,http://www.la-sauvetat-du-dropt.fr,0.33688608,44.6463939,Oui,,,04/08/2019|04/08/2019|14:00|19:00|||,
FMAAQU047V50A20K,25/02/2019,Promotion locale,Divertissement,Bal # Danse,,Thé dansant ,Salle polyvalente,,47800,LA SAUVETAT-DU-DROPT,47290,+33 5 53 83 00 47,,assos.sauvetat@gmail.com,http://www.la-sauvetat-du-dropt.fr,0.33688608,44.6463939,Oui,,,18/08/2019|18/08/2019|14:00|19:00|||,
FMAAQU024V50DS65,03/06/2019,Promotion locale,Concert,,,The Glory Gospel Singers de New-York,Cathédrale Saint Sacerdos,Place du Peyrou,24200,SARLAT-LA-CANEDA,24520,,,,,1.216581,44.888908,Oui,,,02/08/2019|02/08/2019|21:00||||,
FMAAQU064V59V6I8,13/04/2019,Promotion locale,Théâtre,,,Théâtre,Arènes,Rue des Arènes,64370,MORLANNE,64406,+33 5 59 81 42 66,,ot.soubestre@wanadoo.fr,, -0.5377151,43.5137307,Oui,,,14/08/2019|14/08/2019|||||,
FMAAQU033V50R9QN,19/07/2019,Promotion locale,Spectacle # Théâtre,Comique,,"Théâtre ""L'amour vache""",Café-Théâtre Le Zèbre,24 Avenue de la République,33120,ARCACHON,33009,,+33 6 85 96 59 87,,, -1.154454,44.657957,Oui,,,01/08/2019|03/08/2019|21:00||||,
FMAAQU033V50RBRO,19/07/2019,Promotion locale,Spectacle # Théâtre,Comique,,"Théâtre ""L'amour vache""",Café-Théâtre Le Zèbre,24 Avenue de la République,33120,ARCACHON,33009,,+33 6 85 96 59 87,zebrearcachon@orange.fr,, -1.154454,44.657957,Oui,,,08/08/2019|10/08/2019|21:00||||,"Plein tarif|18,00||"
FMAAQU033V50RKD3,15/07/2019,Promotion locale,Divertissement # Théâtre,Comique,,"Théâtre ""Un 4X4 pour deux""",Café Théâtre Le Zèbre,24 Avenue de la République,33120,ARCACHON,33009,,+33 6 85 96 59 87,,, -1.154454,44.657957,Oui,,,16/08/2019|18/08/2019|21:00||||,
FMAAQU033V50RKMK,15/07/2019,Promotion locale,Divertissement # Théâtre,Comique,,"Théâtre ""Un 4X4 pour deux""",Café Théâtre Le Zèbre,24 Avenue de la République,33120,ARCACHON,33009,,+33 6 85 96 59 87,,, -1.154454,44.657957,Oui,,,22/08/2019|24/08/2019|21:00||||,
FMAAQU024V50DA2E,29/06/2019,Promotion locale,Théâtre,,,"Théâtre : ""Georges Dandin ou le paysan qui se rêvait bourgeois""",Village troglodytique de la Madeleine,,24620,TURSAC,24559,,,,,1.03298201,44.9682586,Oui,,,06/08/2019|06/08/2019|20:00||||,
FMAAQU040V50MBQO,10/07/2019,Promotion locale,Théâtre,Comique,,"Théâtre : ""J'avais pas vu ça""",Casino d'Arcachon,136 Boulevard de la Plage,33120,ARCACHON,33009,,+33 7 50 83 74 75,,, -1.1644842,44.6629860,Oui,,,17/07/2019|17/07/2019|21:00|||| # 24/07/2019|24/07/2019|21:00|||| # 31/07/2019|31/07/2019|21:00|||| # 07/08/2019|07/08/2019|21:00|||| # 21/08/2019|21/08/2019|21:00||||,
FMAAQU024V50DFV6,25/05/2019,Promotion régionale,Théâtre,,,Théâtre : Macbeth de William Shakespeare ,Château de la Jaubertie,,24560,COLOMBIER,24126,,,,http://www.ad-tour.com,0.39646236,44.6681396,Oui,,,04/08/2019|04/08/2019|20:30||||,"Plein tarif|20,00|40,00| # Gratuit|||Moins de 16 ans (maxi deux enfants par adulte)"
FMAAQU024V50DFTT,05/04/2019,Promotion régionale,Théâtre,,,Théâtre : Macbeth de William Shakespeare,Jardin de Cadix,,24500,EYMET,24167,,,,http://www.ad-tour.com,0.39646236,44.6681396,Oui,,,12/08/2019|12/08/2019|20:30||||,"Plein tarif|20,00|40,00| # Gratuit|||Moins de 16 ans (maxi deux enfants par adulte)"
FMAAQU033V50QP5V,20/07/2019,Promotion régionale,Théâtre,,,Théâtre Debout-payé,,,33390,BLAYE,33058,+33 5 57 42 12 09,,,https://cieyakka.com/index.php/spectacles/debout-paye/, -0.6629410,45.1268410,Non,,,24/08/2019|24/08/2019|||||,Gratuit|||
FMAAQU024V50BAC3,08/04/2019,Promotion régionale,Concert,,,Théâtre du Fon du Loup: Buddy jazz club,Fon du Loup,,24170,CARVES,24084,+33 5 53 29 10 20,,otdordognebessede@gmail.com,,1.0668740,44.7863390,,,,01/08/2019|01/08/2019|21:00||||,
FMAAQU024V502SJ1,08/04/2019,Promotion régionale,Concert # Spectacle,,,Théâtre du Fon du Loup: Johnny Makam musique Balkans-Europe de l'Est,Fon du Loup,,24170,CARVES,24084,+33 5 53 29 10 20,,otdordognebessede@gmail.com,,1.0668740,44.7863390,,,,08/08/2019|08/08/2019|21:00||||,
FMAAQU024V50BABU,08/04/2019,Promotion régionale,Concert # Spectacle,,,Théâtre du Fon du Loup: musique jazz manouche Bonbenrieth Quatuor,Fon du Loup,,24170,CARVES,24084,+33 5 53 29 10 20,,otdordognebessede@gmail.com,,1.0668740,44.7863390,,,,15/08/2019|15/08/2019|21:00||||,
FMAAQU040V50M1SG,14/06/2019,Promotion régionale,Théâtre,Comique,,"Théâtre en plein air :  ""Et vole la cigogne""",Lac de Christus - derrière la Grange ,442 allée de Christus,40990,SAINT-PAUL-LES-DAX,40279,+33 5 58 56 86 86,,,, -1.0671972,43.7297936,Oui,,,29/08/2019|29/08/2019|||21:30||,Gratuit|||
FMAAQU033V50RNAY,16/07/2019,Promotion locale,Animations locales # Théâtre,,,Théâtre et grand banquet médiéval,,,33430,CUDOS,33144,,+33 6 79 92 03 31,,, -0.219577,44.388287,Oui,,,11/08/2019|11/08/2019|15:00||||,"Plein tarif|15,00||banquet # Tarif réduit|8,00||banquet - 12 ans"
FMAAQU024V50DWPD,20/06/2019,Promotion locale,Spectacle # Théâtre,,,Théâtre Macbeth,Château de Montastruc,Le bourg sud,24520,LAMONZIE-MONTASTRUC,24224,,,,http://www.ad-tour.com,0.59037953,44.8976260,Oui,,,13/08/2019|13/08/2019|20:30||||,"Plein tarif|40,00|40,00|Places réservées - 1ère rangée # Plein tarif|35,00|35,00|Places réservées - 2ème rangée # Plein tarif|20,00|20,00|Placement libre # Gratuit|||Enfant 16 ans et moins"
FMAAQU024V50DFW6,22/04/2019,Promotion régionale,Animations locales # Divertissement # Théâtre,Théâtre de rue,,Théâtre Shakespeare Halle de Belvès: Macbeth,Place d'Armes,Halle,24170,PAYS DE BELVES,24035,+33 5 53 31 91 84,,,,1.00778183,44.7761595,Oui,,,09/08/2019|09/08/2019|20:30||||,"Gratuit|||- 16 ans # Plein tarif|40,00|| # Tarif réduit|20,00||"
FMAAQU024V50BI5I,18/05/2019,Promotion locale,Théâtre,,,Théâtre Shakespearien,Abbaye de Boschaud ,,24530,VILLARS,24582,,+33 6 50 66 41 53,contact.festivillars@gmail.com,,0.73213280,45.4226555,Oui,,,03/08/2019|03/08/2019|20:00||||,
FMAAQU024V50E6TX,19/07/2019,Promotion locale,Théâtre,,,Théâtre Shakespearien ,Les Promenades,,24310,BOURDEILLES,24055,,+33 6 71 72 60 64,,,0.58873915,45.3220294,Oui,,,02/08/2019|02/08/2019|20:00||||,
FMAAQU033V50PKAI,14/05/2019,Promotion locale,Animation Jeune Public # Animations locales # Concert # Divertissement # Spectacle # Théâtre,Comique # Conte,,Théâtre: Goodbye Persil,Médiathèque - Piquey,"1 bis, avenue des Écoles",33950,LEGE-CAP-FERRET,33236,+33 5 56 60 81 78 # +33 5 56 03 94 49,,,http://www.mediatheque-legecapferret.fr # http://www.ville-lege-capferret.fr, -1.2013552,44.7257126,Non,,,29/08/2019|29/08/2019|19:00||||,
FMAAQU033V50R0S4,28/06/2019,Promotion locale,Animations locales,Danse,,Thé-dansant,Halles de Gascogne,Rue Louise Michel,33850,LEOGNAN,33238,+33 5 56 64 04 86,,ragues.michelle@neuf.fr,, -0.598806,44.729746,Oui,,,25/08/2019|25/08/2019|15:00|||| # 15/09/2019|15/09/2019|14:30|||| # 13/10/2019|13/10/2019|14:30|||| # 01/11/2019|01/11/2019|14:30||||,"Plein tarif|12,00||"
FMAAQU024V50E6W4,19/07/2019,Promotion locale,Loisir sportif,,,Thonac tous en fête !,,,24290,THONAC,24552,,+33 6 79 79 59 11 # +33 6 88 46 94 54,,,1.11031,45.033902,Oui,,,02/08/2019|02/08/2019|19:00||||,
FMAAQU024V50E6WF,19/07/2019,Promotion locale,Concert # Divertissement # Loisir sportif,,,Thonac tous en fête !,,,24290,THONAC,24552,,,,,1.11031,45.033902,Oui,,,03/08/2019|03/08/2019|||||,
FMAAQU024V50E6WJ,19/07/2019,Promotion locale,Concert # Divertissement # Loisir sportif # Rallye,,,Thonac tous en fête !,,,24290,THONAC,24552,,+33 6 79 79 59 11 # +33 6 88 46 94 54,,,1.11031,45.033902,Oui,,,04/08/2019|04/08/2019|||||,
FMAAQU064V5A39A8,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,01/08/2019|01/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AB,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,02/08/2019|02/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AE,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,03/08/2019|03/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AK,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,04/08/2019|04/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AO,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,05/08/2019|05/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AT,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,06/08/2019|06/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AX,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,07/08/2019|07/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39AZ,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,08/08/2019|08/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39BD,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,09/08/2019|09/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39C0,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,10/08/2019|10/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39CC,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,11/08/2019|11/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39CX,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,12/08/2019|12/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39DG,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,13/08/2019|13/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39DU,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,14/08/2019|14/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39E8,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,15/08/2019|15/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39EO,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,16/08/2019|16/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39F4,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,17/08/2019|17/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39FM,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,18/08/2019|18/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39FY,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,19/08/2019|19/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39GD,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,20/08/2019|20/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39GW,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,21/08/2019|21/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39HL,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,22/08/2019|22/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39I2,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,23/08/2019|23/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39IT,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,24/08/2019|24/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39JG,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,25/08/2019|25/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39JM,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,26/08/2019|26/08/2019|10:00|12:30|13:30|19:00|,
FMAAQU064V5A39JR,05/07/2019,Promotion locale,Divertissement # Visite,,,"Thriller numérique ""Lux in Tenebris""",,,64460,MONTANER,64398,+33 5 59 81 98 29,,chateau.montaner@adour-madiran.fr,, -0.009555,43.345074,Oui,,,27/08/2019|27/08/2019|10:00|12:30|13:30|19:00|,
