Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
RESAQU024V500CD6,03/01/2020,Restaurant,Restauration rapide,Sandwichs,MC Kebab,,,3 avenue Thiers,,24200,SARLAT-LA-CANEDA,24520,+33 6 48 14 92 74,,,,1.2170215,44.8859475,Oui,,,,,26,01/01/2020|31/12/2020|||||,,Climatisation,Plats à emporter # Wifi
RESAQU064FS001J2,03/01/2020,Restaurant,Restauration rapide,Glaces # Sandwichs,McDonald’s,,Espace commercial des pyrénées,132 rue des pyrénées,,64800,BENEJACQ,64109,+33 5 59 77 19 16,,1321@net.mcdonalds.fr,https://www.facebook.com/McdoBenejacq/, -0.2390925,43.1868746,Oui,,,,,200,01/01/2020|31/12/2020|||||,"Menu adulte|4,95|4,95| # Menu enfant|4,50|4,50|",Climatisation # Jeux pour enfants # Matériel enfant # Parc # Terrasse,Commande en ligne # Plats à emporter # Wifi
RESAQU033FS001CF,31/12/2018,Restaurant,Restauration rapide,Sandwichs,McDonald's,,,"113, avenue de Bordeaux",,33220,PORT-SAINTE-FOY-ET-PONCHAPT,24335,+33 5 53 23 65 50,,,,0.17839908,44.8445507,Oui,,,,,150,,,Climatisation # Jeux pour enfants # Parking privé # Terrasse,Wifi
RESAQU064V509JW6,03/01/2020,Restaurant,Restauration rapide,Burger # Glaces # Salades # Sandwichs,McDonald's Hendaye ,1 rue de l'Industrie,,,,64700,HENDAYE,64260,+33 5 59 59 46 47,,mcdonaldshendaye@free.fr,https://www.restaurants.mcdonalds.fr/HENDAYE, -1.7698929,43.3485449,Oui,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,,,,Climatisation # Jeux pour enfants # Matériel enfant # Parking privé # Terrasse,Commande en ligne # Plats à emporter # Wifi
RESAQU047V509PUU,25/01/2020,Restaurant,Restauration rapide,Cuisine nord-américaine # Glaces # Salades # Sandwichs,McDonald's Nérac,,,10 CC Intermarché,Route de Lavardac,47600,NERAC,47195,+33 5 53 97 52 60,,,https://www.restaurants.mcdonalds.fr/mcdonalds-nerac,0.32860560,44.1452315,Oui,,,,,120,01/01/2020|31/12/2020|10:00|||22:00|,,Jeux pour enfants # Matériel enfant # Parking privé # Terrasse,Commande en ligne # Plats à emporter # Wifi
RESAQU064V508WZT,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine nord-américaine,Memphis coffee,,Zone du Grand Basque,8 bis rue de Hayet,,64100,BAYONNE,64102,+33 5 59 55 76 20,,memphiscoffee64@outlook.fr,, -1.4517105,43.4916979,Oui,,,,,147,,,Bar # Climatisation,Wifi
RESAQU064V57C5PI,30/01/2020,Restaurant,Restaurant à thème,Cuisine nord-américaine,Memphis Pau,Centre Tempo Leclerc,,Avenue Louis Sallenave,,64000,PAU,64445,+33 5 59 71 17 73,,memphispau@gmail.com,, -0.3590560,43.3166595,Oui,,,,,70,02/01/2020|31/12/2020|12:00|15:00|19:00|22:30|,"Menu adulte|12,95|12,95|Menu du midi # Menu adulte|18,95|18,95|Menu du soir # Menu enfant|7,95|7,95|",Bar # Climatisation # Parking privé # Terrasse,
RESAQU040V50EWF4,19/01/2020,Restaurant,Restaurant à thème,Cuisine traditionnelle,Method kitchen & bar,,,54 Avenue du Penon,,40510,SEIGNOSSE,40296,,,,, -1.4364344,43.6914169,Oui,,,,,,,,,
RESAQU040V50MEEY,28/01/2020,Restaurant,Restaurant traditionnel # Restauration rapide,Burger # Cuisine bio # Cuisine traditionnelle # Cuisine vegan # Cuisine végétarienne # Salades # Sandwichs # Viandes,Metroloco,Plage du Métro,,Avenue Julian Grimau,,40220,TARNOS,40312,,+33 6 37 76 51 54,contact.metroloco@gmail.com,, -1.4982691,43.5583263,Oui,,,,,,04/04/2020|02/11/2020|||||,,Bar # Jeux pour enfants # Terrasse,Plats à emporter
RESAQU033V50TRYY,03/01/2020,Restaurant,Bistrot / bar à vin,Cuisine africaine # Régionale française,Mets et Vins,,,52 Rue de la République,,33220,SAINTE-FOY-LA-GRANDE,33402,,+33 6 15 45 36 76,,,0.216368,44.841803,Oui,,,,,25,01/01/2020|31/12/2020|||||Dimanche soir - Lundi,"A la carte|8,00|25,00|",Bar # Cave à vin,Plats à emporter # Wifi
RESAQU064FS00061,08/01/2020,Restaurant,Restaurant à thème,Cuisine sud-américaine,Mexico,,,31 rue du Maréchal Joffre,,64000,PAU,64445,+33 5 59 82 83 50,,lemexico@yahoo.fr,, -0.3718552,43.2953998,Oui,,,,,60,02/01/2020|31/12/2020|12:00|14:00|19:00|22:00|,"Menu adulte|11,90|11,90|Menu du midi # Menu adulte|14,90|14,90| # Menu adulte|15,00|19,00|Menu du soir # Menu enfant|8,00|8,00|",Climatisation # Matériel enfant # Terrasse,Wifi
RESAQU024FS0008D,03/01/2020,Hôtel restaurant,Restaurant gastronomique # Restaurant traditionnel,Cuisine gastronomique # Cuisine traditionnelle,Meysset,,,62 route d'Argentouleau,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 59 08 29,,hotel.meysset@gmail.com,http://hotel-meysset.com,1.2026135,44.9009251,,,,,,50,13/03/2020|31/12/2020|||||,,,Wifi
RESAQU064V50ECNG,07/01/2020,Restaurant,Restaurant à thème,Cuisine méditerranéenne,Mezze Ona,,,16 rue des Mesanges,,64200,BIARRITZ,64122,+33 5 59 51 03 45,,elixabete57@gmail.com,https://www.mezzeona.com/, -1.5391838,43.4616778,,,,,,,01/01/2020|31/12/2020|12:00|14:30|||Dimanche,"A la carte|2,50|8,00|",,
RESAQU064V5096XS,03/01/2020,Restaurant,Restauration rapide # Salon de thé,Salades # Sandwichs # Tartes,MG's,10 Avenue des Allées,,,,64700,HENDAYE,64260,+33 5 40 07 41 08,,,, -1.7749327,43.3563169,Oui,,,,,,,,Terrasse,Plats à emporter # Wifi
RESAQU033V50CTFT,03/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Pizzeria # Restaurant à thème # Restaurant traditionnel,Cuisine traditionnelle,Miam-Miam Glou-Glou,,,3 chemin de la Lande,,33590,GRAYAN-ET-L'HOPITAL,33193,+33 5 56 09 43 20,,,, -1.0913098,45.435946,Oui,,,,,70,24/04/2020|15/09/2020|||||,,Bar # Jeux pour enfants # Salle(s) de réunion # Terrasse,Banquet # Plats à emporter # Séminaire # Wifi
RESAQU064FS000RW,28/01/2020,Restaurant,Bistrot / bar à vin,Régionale française,Miguel Café,,,11 Perspective  Côte des  Basques,,64200,BIARRITZ,64122,+33 5 59 22 36 21,,,, -1.5672232,43.4818330,Oui,,,,,,01/01/2020|31/12/2020|||||,"A la carte|6,00|18,00|",,
RESAQU064FS000Q9,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer # Tapas # Viandes,Milady Beach,Rue du Moulin de Chabiague,,Plage de la Milady,,64200,BIARRITZ,64122,+33 5 59 22 59 41,,miladybeach@gmail.com,, -1.5727850,43.4664069,,,,,,,01/01/2020|31/12/2020|||||,"A la carte|6,00|36,00|",Terrasse,
RESAQU064FS0020V,03/01/2020,Restaurant,Restaurant à thème,Cuisine nord-américaine # Sandwichs,Milwaukee Café,,,2 rue du Helder,,64200,BIARRITZ,64122,+33 5 59 54 17 04,,milwaukee.cafe@gmail.com,, -1.5587832,43.4815986,Non,,,,,,01/01/2020|31/12/2020|09:00|18:00|||Lundi,"A la carte|6,00|15,00|",Terrasse,
RESAQU024V503OSF,02/01/2018,Restaurant,Brasserie # Restauration rapide,Cuisine bio # Glaces # Régionale française # Salades # Sandwichs # Tartes # Viandes,Mimi Canette,Place du Marché,,,,24260,LE BUGUE,24067,,+33 6 75 00 24 16,amyitisfilippi@gmail.com,http://mimicanette.com/,0.92745648,44.9183128,Oui,,,,,24,,,Terrasse,Panier randonneur # Plats à emporter # Wifi
RESAQU064V5ADTUO,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Mimi La Sorgin,,,16 rue Tourrasse,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 5 59 22 50 82,,, -1.6633960,43.3883742,Non,,,,,,,,,
RESAQU064FS000S1,03/01/2020,Restaurant,Salon de thé,Sandwichs # Tartes,Miremont,,,Place Clemenceau,,64200,BIARRITZ,64122,+33 5 59 24 01 38 # +33 5 59 24 47 97,,contact@miremont-biarritz.fr,http://www.miremont-biarritz.com, -1.5606120,43.4824510,,,,,,100,01/01/2020|31/12/2020|||||,"A la carte|12,00|16,00|",Climatisation # Terrasse,Commande en ligne
RESAQU024V500IYF,01/01/2017,Restaurant,Restauration rapide,Salades # Sandwichs,Miss délice,,,7 boulevard Michel Montaigne,,24000,PERIGUEUX,24322,+33 5 53 09 24 09,,,,0.7193432,45.1852338,,,,,,,,,,
RESAQU047V509ZSQ,25/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine européenne,Mix Ta Pizza,,,28 rue de la Brèche,,47600,NERAC,47195,+33 5 53 65 26 45,,,http://mixtapizza.pagesperso-orange.fr/index.html,0.34043969,44.1346584,Oui,,,,,,,A la carte|||Pizzas,,Plats à emporter
RESAQU040V50I8HZ,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Mixgrill,,,44 rue Antoine Becquerel,,40280,SAINT-PIERRE-DU-MONT,40281,+33 5 58 46 69 39,,mixgrillrestaurant@yahoo.com,https://www.mixgrill-restaurant.fr/, -0.4835289,43.868975,Oui,,,,,110,,"Menu adulte|||10,50 € : sans entrée # A la carte|||Ticket moyen  à la carte",Climatisation # Jeux pour enfants # Parking privé # Terrasse,Wifi
RESAQU033V507WZG,03/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine traditionnelle,M'Lor Pizza,Résidence les jardins du Delta,,1 allée Maurice Lafon,,33380,BIGANOS,33051,+33 5 56 26 36 59,,contact@mlor-pizza.fr,, -0.9589216,44.6465590,Oui,,,,,,,,,
RESAQU064FS00140,16/06/2017,Restaurant,Brasserie,Cuisine traditionnelle,Moana Restaurant,Hôtel Arenui,,9 rue du Pont de l’Aveugle,Adour,64600,ANGLET,64024,+33 5 59 52 21 52,,arenui@orange.fr,http://www.hotel-arenui.fr, -1.5146990,43.4814020,,,,,,103,,,Bar # Climatisation # Parking privé # Terrasse,Panier randonneur # Séminaire # Wifi
RESAQU040FS000R4,31/01/2020,Restaurant,Brasserie # Restaurant traditionnel,Cuisine traditionnelle # Tapas,Mojo Dax,,,10 rue de l'Evêché,,40100,DAX,40088,+33 5 58 56 98 79,,mojo.dax@gmail.com,, -1.0527976,43.707472,Oui,,,,,30,06/01/2020|24/05/2020|12:00|13:30|19:00|22:00|Dimanche - Samedi midi # 01/06/2020|16/08/2020|12:00|13:30|19:00|22:00|Dimanche - Samedi midi # 07/09/2020|31/12/2020|12:00|13:30|19:00|22:00|Dimanche - Samedi midi,"Menu adulte|9,00|13,00|Menu du jour le midi en semaine. # Menu enfant|8,00|8,00| # A la carte|5,00|19,00| # Menu adulte|25,00|25,00|Street food le jeudi soir. # Menu adulte|30,00|30,00|Menu marché de saison.",Bar # Climatisation # Terrasse,Plats à emporter
RESAQU064FS001HH,03/01/2020,Restaurant,Restauration rapide # Salon de thé,Glaces # Salades # Sandwichs # Tartes,Mokofin,,,27 rue Thiers,,64100,BAYONNE,64102,+33 5 59 59 04 02,,mokofin@aol.fr,http://www.mokofin.com, -1.4769033,43.4920732,Oui,,,,,18,,A la carte|||Repas à la carte,Climatisation,Plats à emporter # Traiteur # Wifi
RESAQU033V50UB9M,03/02/2020,Restaurant,Salon de thé,Cuisine traditionnelle,Mon atelier C,,,3 Avenue de la République,,33380,MIOS,33284,+33 9 50 36 34 95,,caro.cesarini@gmail.com,, -0.938355,44.605771,Oui,,,,,,01/01/2020|31/12/2020|||||,,,
RESAQU024FS00054,28/04/2016,Restaurant,Restauration rapide,,MON COIN RESTO - Restauration rapide,,,,Rue Taillefer,24250,DOMME,24152,+33 5 53 28 53 47,,,,1.2170480,44.8013050,,,,,,,,,,
RESAQU047V504QE0,03/01/2020,Restaurant,Restaurant traditionnel,Régionale française,Monsieur Jeannot,,,18 rue des Cornières,,47000,AGEN,47001,+33 5 40 40 12 24,,,,0.61765330,44.2054425,Oui,,,,,50,01/01/2020|31/12/2020|12:00|14:00|19:00|22:00|Dimanche - Lundi,"Menu adulte|16,00||le midi # Menu adulte|26,00||le soir # Menu enfant|7,00|10,00|Tous les plats à la carte moitié portion - moitié tarif # A la carte|14,00|25,00|",Terrasse,Plats à emporter
RESAQU040V50NH49,24/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Cuisine européenne,Monsieur Mouette,,,Esplanade du Bourret,,40130,CAPBRETON,40065,+33 5 58 73 62 02,,,, -1.4344989,43.6538206,Oui,,,,,,01/01/2020|31/12/2020|||||,,,
RESAQU024V50CZW8,31/12/2018,Traiteur (sans restaurant),Restauration rapide # Traiteur,Cuisine traditionnelle,Monsieur Rougier,,,,Le Bourg,24800,SAINT-PIERRE-DE-COLE,24485,,,,,0.79307990,45.3699676,Oui,,,,,,,,,
RESAQU000V50125R,03/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine européenne,Mont de Pizza,,,13 rue Maréchal Bosquet,,40000,MONT-DE-MARSAN,40192,,,,, -0.5044969,43.8891951,Oui,,,,,,,,,
RESAQU033FS0005I,03/01/2020,Restaurant,Restaurant traditionnel,Viandes,Moules and Beef,,,20 boulevard Veyrier Montagnères,,33120,ARCACHON,33009,+33 5 56 83 49 43,,virginie.pessotto@yahoo.fr,http://www.restaurants-moulesandbeef-bassindarcachon.com/lacanau/, -1.1682401,44.6632225,,,,,,240,07/02/2020|31/12/2020|||||,,Matériel enfant # Terrasse,
RESAQU033V50F1PF,09/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Moules and Beef,,,41 avenue Est,Cap Ferret,33970,LEGE-CAP-FERRET,33236,+33 5 57 18 09 10,,moulesandbeef.ferret@gmail.com,, -1.2473122,44.6230647,Oui,,,,,,01/04/2020|30/09/2020|||||,,Bar # Jardin,Wifi
RESAQU033FS000S4,03/01/2020,Restaurant,Restaurant à thème,Cuisine traditionnelle # Tapas # Viandes,Moules and Beef,,,9 avenue du Général de Gaulle ,,33510,ANDERNOS-LES-BAINS,33005,+33 5 56 26 89 97,,,http://www.restaurants-moulesandbeef-bassindarcachon.com, -1.1006927,44.7394176,Oui,,,,,250,29/03/2020|12/11/2020|||||,"A la carte|6,00|28,50| # Menu adulte|18,00|28,00| # Menu enfant|12,50|14,50|",Jardin # Matériel enfant # Terrasse,Séminaire
RESAQU064FS000RR,07/01/2020,Restaurant,Brasserie # Restaurant traditionnel,Cuisine traditionnelle,Mourisk'ô (le),,,117 avenue Kennedy,,64200,BIARRITZ,64122,+33 9 51 02 07 78,+33 6 22 37 67 35 # +33 7 70 61 18 79,contact@mourisko.fr,http://www.mourisko.fr, -1.5495139,43.4613915,Oui,,,,,50,01/01/2020|31/12/2020|||||Dimanche,"A la carte|8,00|15,00|",Bar # Climatisation # Terrasse,Wifi
RESAQU064V593B0K,03/01/2020,Restaurant,Restauration rapide,Sandwichs,Mr Bagels,,,26 Rue Serviez,,64000,PAU,64445,,+33 7 55 63 55 00,mrbagels64@gmail.com,, -0.369843,43.297821,Oui,,,,,20,02/01/2020|31/12/2020|09:00|||18:30|Dimanche - Lundi,"Menu adulte|5,50|5,50|Bagel ou hot dog # Menu adulte|8,00|8,00|Bagel ou hot dog + accompagnement + boisson ",,Wifi
RESAQU064V5A8K6I,03/01/2020,Restaurant,Restauration rapide,Salades,Mr Fry N Grill,,,27 Rue Emile Garet,,64000,PAU,64445,+33 5 47 92 52 04,+33 6 34 23 25 70,dhabuvelu@gmail.com # mrfryngrill@mail.com,, -0.362084,43.300346,Oui,,,,,40,||12:00|||23:00| # 02/01/2020|31/12/2020|12:00|||23:00|,"Menu adulte|6,90|6,90|Menu # Menu adulte|6,90|6,90|",Bar # Terrasse,
RESAQU040V50J4C7,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Poisson / fruits de mer,Mussels & Oysters Bar,,,24 Avenue du Marensin,,40550,LEON,40150,,+33 6 50 57 19 63,mignonda@orange.fr,, -1.3022836,43.8775905,Oui,,,,,,,,,
RESAQU064V5ADL80,23/01/2020,Restaurant,Restauration rapide # Salon de thé,Salades # Sandwichs # Tartes,My Little Café,,,17 Rue Port Neuf,,64100,BAYONNE,64102,+33 5 40 39 23 24,,contact@mylittle.cafe,http://mylittle.cafe/, -1.475594,43.492325,Oui,,,,,30,01/01/2020|31/12/2020|09:00|||18:00|Dimanche,"A la carte|5,00|12,00|Plat",Terrasse,Plats à emporter # Séminaire # Wifi
RESAQU064V507KAD,03/01/2020,Restaurant,Bistrot / bar à vin,Régionale française,N°5 Bar,,,46 rue Maréchal Joffre,,64000,PAU,64445,+33 5 59 30 52 64,,carolynne.watson@mac.com,, -0.3733202,43.2953896,Oui,,,,,50,02/01/2020|31/12/2020|||18:30|01:30|Dimanche - Lundi,"A la carte|10,00|20,00|Planche de charcuterie + fromage # A la carte|7,00|7,00|Cocktails",Bar,
RESAQU064V52F2SX,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine indienne,Namasté,,,2 rue Pannecau,,64100,BAYONNE,64102,+33 5 35 46 88 22,,,, -1.4739865,43.489751,Oui,,,,,,,,,
RESAQU064FS0007A,08/01/2020,Restaurant,Pizzeria,Cuisine méditerranéenne,Napoli,,,2 rue Bordenave d'Abere,,64000,PAU,64445,+33 5 59 27 61 61,,napolipau@gmail.com,, -0.3737987,43.2953885,,,,,,50,02/01/2020|31/12/2020|||19:00|00:00|Mercredi,"A la carte|15,00|35,00|",Bar,Wifi
RESAQU064V59ODOC,03/01/2020,Restaurant,Restaurant à thème,Cuisine nord-américaine,New Orléans,,,Rond-Point des Allées de Morlaàs,,64000,PAU,64445,+33 5 59 84 74 71,+33 6 18 51 34 84,alexandre.darracq@yahoo.fr,, -0.33884,43.308417,Oui,,,,,80,02/01/2020|31/12/2020|12:00|14:30|||Dimanche,"A la carte|14,00|14,00|",Bar # Jeux pour enfants,Wifi
RESAQU047V50C95P,30/01/2020,Restaurant,Restaurant à thème,Sandwichs # Tapas # Viandes,New York Diner,,,9 rue de la Prune,,47000,AGEN,47001,+33 5 53 95 64 59,,,,0.62724876,44.2058850,Oui,,,,,,01/01/2020|31/12/2020|||||,"A la carte|8,00|23,00|",Climatisation # Terrasse,
RESAQU040FS000OA,13/01/2020,Restaurant,Pizzeria # Restauration rapide,Cuisine européenne,New's pizza,,,139 rue de la poste,,40600,BISCARROSSE VILLE,40046,+33 5 58 82 40 40,,,http://www.newspizza.fr, -1.1656587,44.3951786,Oui,,,,,,01/01/2020|31/12/2020|||||,,Terrasse,Plats à emporter # Wifi
RESAQU040V50NDA2,03/01/2020,Restaurant,Pizzeria,Pizzas,No Fish Today,,,Place de la Bastide,,40660,MOLIETS-ET-MAA,40187,,,,, -1.3862227,43.8486759,Oui,,,,,,,,,
RESAQU024V502G6Y,02/01/2018,Restaurant,Pizzeria,Cuisine méditerranéenne # Salades # Tartes,Noir Anis,,,1 place du marché,,24340,MAREUIL EN PÉRIGORD,24253,+33 5 53 56 41 90,+33 6 59 14 17 77,,,0.4500497,45.4501294,,,,,,,,,,
RESAQU064FS001LI,03/01/2020,Restaurant,Restauration rapide,Sandwichs,Nooi,,,19 rue Valéry Meunier,,64000,PAU,64445,+33 5 59 84 64 35,,isabelle.brown@wanadoo.fr,, -0.3675254,43.2962922,,,,,,40,02/01/2020|31/12/2020|11:00|15:15|18:30|21:00|Dimanche,"Menu adulte|6,20|7,70|Menu découverte # Menu adulte|7,40|8,90|Menu j'ai faim",Terrasse,
RESAQU024V500IYG,03/01/2020,Restaurant,Restauration rapide,Cuisine traditionnelle,Nooi,,,7 boulevard Michel Montaigne,,24000,PERIGUEUX,24322,+33 5 53 46 50 13,+33 6 33 76 21 45,,,0.7193432,45.1852338,,,,,,,,,,
RESAQU033FS0017W,03/01/2020,Restaurant,Restauration rapide,Cuisine européenne # Cuisine traditionnelle # Glaces # Salades,Noosa Café,,,31 place de la Cathédrale,,33430,BAZAS,33036,+33 5 56 25 45 78,,indigobazas@orange.fr,, -0.2115914,44.4318109,Oui,,,,,30,01/01/2020|31/12/2020|||||,"A la carte|9,60|| # Menu adulte|13,20||Formule déjeuner avec plat au choix à la carte + thé ou café gourmand",Bar # Terrasse,Wifi
RESAQU064V500NMZ,30/01/2019,Restaurant,Restaurant à thème # Restauration rapide,Cuisine des Iles,Nori Boy,,,100 avenue de l'Adour,Olatu Leku,64600,ANGLET,64024,+33 5 58 41 95 45,,,http://www.facebook.com/NoriBoyBuffet, -1.5032709,43.5215948,Oui,,,,,,,,Terrasse,
RESAQU040V503FY3,03/01/2020,Restauration ambulante / Vente à emporter ,Restaurant à thème,Cuisine asiatique,Nori Boy,,,312 avenue des Forgerons,,40150,SOORTS-HOSSEGOR,40304,+33 5 58 41 95 45,,noriboysushi@mac.com,, -1.3840133,43.6712216,Oui,,,,,52,,,Terrasse,Plats à emporter # Wifi
RESAQU024V50D3GP,03/01/2020,Restaurant,Bistrot / bar à vin,Régionale française,Nosco,,,7 Rue du Moulin,,24620,LES EYZIES,24172,,+33 6 01 43 14 92,contact@noscobar.fr,https://www.noscobar.fr,1.01485,44.936175,Oui,,,,,25,,,Bar # Terrasse,
RESAQU040V5032VY,30/01/2020,Restaurant,Pizzeria # Restauration rapide,Cuisine européenne # Cuisine nord-américaine # Salades # Sandwichs # Tapas,Nostra,,,676 Avenue du Maréchal Foch,,40990,SAINT-PAUL-LES-DAX,40279,+33 5 58 90 26 63,,,https://www.newnostra.fr/?fbclid=IwAR03Zlr0jZiq4kCmI1qdO-PgSPzciGeChd1864wGrfKeB4PdiiPaH2gGEv0, -1.0486615,43.7295685,Oui,,,,,,01/01/2020|31/12/2020|11:00|14:00|17:00|22:00|Dimanche midi - Lundi,,Terrasse,Plats à emporter
RESAQU064FS00229,29/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle,Novotel Café,,,Route de Bayonne RN 117,,64230,LESCAR,64335,+33 5 59 13 04 04,,h0421@accor.com,, -0.4311239,43.3177600,Oui,,,,,50,01/01/2020|31/12/2020|12:00|14:30|19:00|22:30|,"Menu adulte|13,00|24,00| # Menu enfant|9,50|9,50|",Bar # Climatisation # Jardin # Parc # Parking privé # Piscine # Terrasse,Séminaire # Wifi
RESAQU024FS000DA,03/01/2020,Restaurant,Pizzeria,Cuisine traditionnelle,Nulle part ailleurs,,,,Le bourg,24510,TREMOLAT,24558,+33 5 53 27 09 41,,philippebrantonne@orange.fr,,0.83056615,44.8760883,Oui,,,,,65,,"Menu adulte|16,50||Entrée, plat et dessert, menu en semaine # Menu enfant|8,90||",Bar # Climatisation # Terrasse,Wifi
RESAQU024V500IWY,31/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,O 2 délices,,,6 rue Voltaire,,24000,PERIGUEUX,24322,+33 5 53 02 47 69,,,,0.7214782,45.1855257,,,,,,,,,,
RESAQU033FS0015R,03/01/2020,Restaurant,Bistrot / bar à vin # Restauration rapide,Cuisine traditionnelle # Tapas,Ô 3 Fontaines,,,19 rue de la Porte Bouqueyre,,33330,SAINT-EMILION,33394,+33 9 81 85 76 04,,lestroisfontaines@free.fr,, -0.1555374,44.8914057,Oui,,,,,70,01/03/2020|31/12/2020|||||,"A la carte|4,00||Vin au verre # A la carte|17,50||Bouteille de vin # Menu adulte|17,50||",Bar # Matériel enfant # Terrasse,Plats à emporter
RESAQU047V5029HK,03/01/2020,Restaurant,Bistrot / bar à vin,Tapas,O Bistro,,,,Zac de Parasol,47300,VILLENEUVE-SUR-LOT,47323,+33 9 67 15 33 18,,,,0.7072568,44.4082053,,,,,,150,01/01/2020|31/12/2020|12:00|14:00|19:00|22:00|Dimanche - Lundi soir - Mardi soir - Mercredi soir - Samedi midi,"Menu adulte|15,00|15,00|le midi uniquement  # A la carte|9,00|18,00|",Bar # Climatisation # Parking privé # Terrasse,Banquet # Séminaire # Wifi
RESAQU064FS000OV,03/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Crêperie,Cuisine traditionnelle # Régionale française,O bistrot gourmand,,,2 avenue Sadi Carnot,,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 34 44 03,,,, -0.6090539,43.1923761,Oui,,,,,30,,,Terrasse,
RESAQU040V500AI2,31/01/2020,Restaurant,Bistrot / bar à vin # Restaurant traditionnel,Cuisine traditionnelle,O Bixtrot,,,74 avenue Saint Vincent de Paul,,40100,DAX,40088,+33 9 83 00 94 40,,julien@obixtrot.fr,, -1.0536683,43.71638,Oui,,,,,26,,,Bar # Terrasse,Wifi
RESAQU040V50L45H,03/01/2020,Restaurant,Restaurant traditionnel # Restauration rapide # Salon de thé # Traiteur,Cuisine traditionnelle # Glaces # Salades # Tapas # Tartes,Ô Boc' Halles,,,3 Place Charles de Gaulle,,40000,MONT-DE-MARSAN,40192,+33 9 50 72 56 13,+33 7 87 68 75 20,obochalles@gmail.com,, -0.5021816,43.8918757,Oui,,,,,20,,,Terrasse,Plats à emporter # Traiteur # Wifi
RESAQU040V507KOI,19/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Sandwichs,O' Cartouche Pizzas,,,2713 Avenue Charles de Gaulle,A Seignosse - Route de Tosse,40510,SEIGNOSSE,40296,,+33 6 37 88 77 50,,, -1.3636968,43.6893152,Oui,,,,,,,,,
RESAQU024V500CDU,03/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Restaurant traditionnel,Cuisine traditionnelle,Ô Croust'Ou dit Vin,,,,3 Rue de la République,24200,SARLAT-LA-CANEDA,24520,+33 5 53 30 54 46,+33 6 85 54 39 79,o.croustou@gmail.com,https://www.facebook.com/O-Croustou-Dit-Vin-410326279064729/,1.21556063,44.8908741,Oui,,,,,85,01/01/2020|31/12/2020|||||,,Bar # Climatisation # Terrasse,Plats à emporter # Séminaire # Wifi
