typologie;spécialité;FINESS;nom;"type handicap principal";adresse;CP;commune;"commune (COG)";département;région;"région (COG)";"longitude (X)";"latitude (Y)";marker-url;marker-size
Service;"service d'éducation spéciale et de soins à domicile";060021516;"Service d'accompagnement familial et d'éducation précoce de l'institut les Chanterelles";"Handicap auditif";"337 chemin de la Ginestière";6200;Nice;06088;Alpes-Maritimes;"Provence-Alpes-Côte d'Azur";93;7.2722101211548;43.6989402771;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";220015739;"Service d'accompagnement familial et d'éducation précoce de Saint-Brieuc";"Handicap visuel";"16 rue de Brest";22000;Saint-Brieuc;22278;Côtes-d'Armor;Bretagne;53;-2.7600290775299;48.509140014648;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";760919944;"Service d'accompagnement familial et d'éducation précoce du Centre Normandie Lorraine";"Handicap visuel";"58 route de Darnétal";76240;"Le Mesnil-Esnard";76429;Seine-Maritime;Normandie;28;1.1405800580978;49.411140441895;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";940020522;"Service d'accompagnement familial et d'éducation précoce du SDIDV Janina-Ganot";"Handicap visuel";"41 rue Le Corbusier";94000;Créteil;94028;Val-de-Marne;Ile-de-France;11;2.4852299690247;48.802501678467;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";760023531;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire Centre Normandie Lorraine";"Handicap visuel";"58 route de Darnétal";76240;"Le Mesnil-Esnard";76429;Seine-Maritime;Normandie;28;1.1405800580978;49.411140441895;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";140021239;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Caen";"Handicap visuel";"38 rue d'Hastings";14000;Caen;14118;Calvados;Normandie;28;-0.35662001371384;49.179759979248;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";970405221;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'IES La Ressource";"Handicap visuel";"216 boulevard Jean Jaurès";97438;Sainte-Marie;97418;"La Réunion";"La Réunion";4;55.54999923706;-20.88330078125;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";490542693;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de l'Institut Montéclair";"Handicap visuel";"51 rue du Vallon";49000;Angers;49007;Maine-et-Loire;"Pays de la Loire";52;-0.55739897489548;47.4547996521;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";850022153;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de La Roche-Sur-Yon";"Handicap visuel";"10 impasse Thalès Bazinières 2";85000;"La Roche-sur-Yon";85191;Vendée;"Pays de la Loire";52;-1.4295090436935;46.675930023193;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";640791802;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Pau";"Handicap visuel";"19 avenue de Buros";64000;Pau;64445;Pyrénées-Atlantiques;Nouvelle-Aquitaine;75;-0.3529523;43.3083533;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";170018204;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Rochefort";"Handicap visuel";"128 bis rue du 14 juillet";17300;Rochefort;17299;Charente-Maritime;Nouvelle-Aquitaine;75;-0.96877002716064;45.939098358154;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";020011599;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire de Saint-Quentin";"Handicap visuel";"59 rue Voltaire";2100;Saint-Quentin;02691;Aisne;Hauts-de-France;32;3.288558;49.8429415;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";120006226;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire du CDDS de Rodez";"Handicap visuel";"15 boulevard François Fabié";12000;Rodez;12202;Aveyron;Occitanie;76;2.5721299648285;44.351039886475;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";350039814;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire du centre Angèle Vannier";"Handicap visuel";"5 rue Albert Martin";35000;Rennes;35238;Ille-et-Vilaine;Bretagne;53;-1.6792999505997;48.111358642578;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";720014653;"Service d'aide à l'acquisition de l'autonomie et à l'intégration scolaire le Fil d'Ariane";"Handicap visuel";"52 rue du Puits de la Chaîne";72000;"Le Mans";72181;Sarthe;"Pays de la Loire";52;0.20200000703335;47.982299804688;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";830216255;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Charles Loupot, antenne de La Valette";"Handicap visuel";"1 impasse Lavoisier";83160;"La Valette-du-Var";83144;Var;"Provence-Alpes-Côte d'Azur";93;5.9993345;43.1387029;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";260008859;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation Drôme-Ardèche, antenne du Teil";"Handicap visuel";"6 rue Louis Lacrotte";7400;"Le Teil";07319;Ardèche;Auvergne-Rhône-Alpes;84;4.680860042572;44.546829223633;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";310019914;"Service d'aide à l'acquisition de l'autonomie et à la scolarisation du CESDV de Toulouse";"Handicap visuel";"37 rue Monplaisir";31400;Toulouse;31555;Haute-Garonne;Occitanie;76;1.4432499408722;43.604900360107;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";930019690;"Service d'aide à l'acquisition de l'autonomie et à scolarisation Simone Delthil";"Handicap visuel";"70 -74 rue Ambroise Croizat";93200;Saint-Denis;93066;Seine-Saint-Denis;Ile-de-France;11;2.3598599433899;48.936920166016;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";600008544;"Service d'aide et d'intégration des déficients visuels d'Agnetz";"Handicap visuel";"51 rue Marcel Thomas";60600;Agnetz;60007;Oise;Hauts-de-France;32;2.3856399059296;49.381561279297;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";860790161;"Service d'éducation bilingue pour enfants sourds de Poitiers";"Handicap auditif";"9 avenue Robert Schuman";86000;Poitiers;86194;Vienne;Nouvelle-Aquitaine;75;;;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";640789657;"Service d'éducation et de soins à domicile déficients auditifs de Pau";"Handicap auditif";"86 avenue de Montardon";64000;Pau;64445;Pyrénées-Atlantiques;Nouvelle-Aquitaine;75;-0.36849901080131;43.296211242676;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";920004140;"Service d'éducation et de soins spécialisés à domicile de Bagneux";"Handicap moteur";"55 rue Gustave Courbet";92220;Bagneux;92007;Hauts-de-Seine;Ile-de-France;11;2.3003599643707;48.794620513916;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";410007181;"Service d'éducation et de soins spécialisés à domicile de Blois";"Handicap moteur";"2 rue René Fonck";41000;Blois;41018;Loir-et-Cher;"Centre-Val de Loire";24;1.330549955368;47.590759277344;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";010009348;"Service d'éducation et de soins spécialisés à domicile de Ferney-Voltaire";"Handicap moteur";"13 A chemin du Levant";1210;Ferney-Voltaire;01160;Ain;Auvergne-Rhône-Alpes;84;6.1146026;46.2604716;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";380000497;"Service d'éducation et de soins spécialisés à domicile de l'Institut d'éducation motrice d'Eybens";"Handicap moteur";"3 rue de l'industrie";38320;Eybens;38158;Isère;Auvergne-Rhône-Alpes;84;5.7494301795959;45.147171020508;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";970303343;"Service d'éducation et de soutien aux malvoyants, antenne de Cayenne";"Handicap visuel";"1086 route de la Madeleine";97322;Cayenne;97302;Guyane;Guyane;3;-52.3269;4.9227;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";440032043;"Service d'éducation spéciale et de soins  à domicile de Basse-Goulaine";"Handicap moteur";"50 rue Busson Billault";44115;Basse-Goulaine;44009;Loire-Atlantique;"Pays de la Loire";52;-1.4665404;47.2143479;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";290034057;"Service d'éducation spéciale et de soins à domicile antenne du Faou";"Handicap moteur";"4 ter route du Guern";29590;"Le Faou";29053;Finistère;Bretagne;53;;;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";620119248;"Service d'éducation spéciale et de soins à domicile Boris Vian";"Handicap moteur";"rue Jeanne d'Arc";62100;Calais;62193;Pas-de-Calais;Hauts-de-France;32;1.8540199995041;50.949401855469;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";910813369;"Service d'éducation spéciale et de soins à domicile d'Arpajon";"Handicap moteur";"8 bis chemin de Chevreuse";91290;Arpajon;91021;Essonne;Ile-de-France;11;2.2490999698639;48.590461730957;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";910800077;"Service d'éducation spéciale et de soins à domicile d'Evry";"Handicap moteur";"4 rue du Bois Sauvage";91000;Evry-Courcouronnes;91228;Essonne;Ile-de-France;11;2.4238421;48.6422354;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";600111652;"Service d'éducation spéciale et de soins à domicile de Beauvais";"Handicap moteur";"172 avenue Marcel Dassault";60000;Beauvais;60057;Oise;Hauts-de-France;32;2.0837099552155;49.4294090271;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";900004938;"Service d'éducation spéciale et de soins à domicile de Belfort";"Handicap moteur";"rue Cuvier";90000;Belfort;90010;Territoire-de-Belfort;Bourgogne-Franche-Comté;27;6.8624401092529;47.631591796875;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";010789105;"Service d'éducation spéciale et de soins à domicile de Bourg-en-Bresse";"Handicap moteur";"12 boulevard de l'Hippodrome";1000;Bourg-en-Bresse;01053;Ain;Auvergne-Rhône-Alpes;84;5.2281498908997;46.205978393555;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";950810135;"Service d'éducation spéciale et de soins à domicile de Cergy";"Handicap moteur";"205 résidence des Chênes Bruns";95000;Cergy;95127;Val-d'Oise;Ile-de-France;11;2.0525000095367;49.045600891113;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";630783124;"Service d'éducation spéciale et de soins à domicile de Clermont-Ferrand";"Handicap moteur";"1 rue Gustave Courbet";63000;Clermont-Ferrand;63113;Puy-de-Dôme;Auvergne-Rhône-Alpes;84;3.0823900699616;45.776931762695;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";700784978;"Service d'éducation spéciale et de soins à domicile de Frotey-les-Vesoul";"Handicap moteur";"18 bis rue Marcel Rozard";70000;Frotey-lès-Vesoul;70261;Haute-Saône;Bourgogne-Franche-Comté;27;6.1845998764038;47.620861053467;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590805669;"Service d'éducation spéciale et de soins à domicile de l'IEM Amédée Fougerousse";"Handicap moteur";"167 allée Albert Camus";59500;Douai;59178;Nord;Hauts-de-France;32;3.0807800292969;50.367938995361;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";820008092;"Service d'éducation spéciale et de soins à domicile de l'IEM Fonneuve - Centre Fonneuve";"Handicap moteur";"2551 route de la Vitarelle";82000;Montauban;82121;Tarn-et-Garonne;Occitanie;76;1.3943105;44.0544369;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";620013508;"Service d'éducation spéciale et de soins à domicile de l'IEM Pierre Cazin";"Handicap moteur";"94 rue du Général de Gaulle";62223;Anzin-Saint-Aubin;62037;Pas-de-Calais;Hauts-de-France;32;;;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";360000913;"Service d'éducation spéciale et de soins à domicile de l'IERM de Valencay";"Handicap moteur";"15 rue de Provence";36000;Châteauroux;36044;Indre;"Centre-Val de Loire";24;1.5615199804306;47.159740447998;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";500020086;"Service d'éducation spéciale et de soins à domicile de l'IME Les Bons Vents";"Handicap moteur";"6 route de la Petite Chapelle";50140;Mortain-Bocage;50359;Manche;Normandie;28;-0.94272899627686;48.648139953613;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";330802158;"Service d'éducation spéciale et de soins à domicile de l'Institut d'éducation motrice de Talence";"Handicap moteur";"rue Ronsard";33400;Talence;33522;Gironde;Nouvelle-Aquitaine;75;-0.59281998872757;44.804061889648;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";690796537;"Service d'éducation spéciale et de soins à domicile de la Fondation Richard";"Handicap moteur";"104 rue Laënnec";69371;Lyon;69380;Rhône;Auvergne-Rhône-Alpes;84;4.8889029;45.7353176;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";850024779;"Service d'éducation spéciale et de soins à domicile de La-Roche-sur-Yon";"Handicap moteur";"6 rue des Puys";85000;"La Roche-sur-Yon";85191;Vendée;"Pays de la Loire";52;-1.4295090436935;46.675930023193;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
